ID	GO_ID
FxaC_28g12770	GO:0006468
FxaC_28g16750	GO:0006629
FxaC_28g30450	GO:0016020
FxaC_28g30450	GO:0022857
FxaC_28g30450	GO:0055085
FxaC_28g36890	GO:0004185
FxaC_28g36890	GO:0006508
FxaC_28g37160	GO:0016491
FxaC_28g37160	GO:0055114
FxaC_28g37610	GO:0015297
FxaC_28g37610	GO:0016020
FxaC_28g37610	GO:0042910
FxaC_28g37610	GO:0055085
FxaC_2g07110	GO:0004672
FxaC_2g07110	GO:0005524
FxaC_2g07110	GO:0006468
FxaC_2g09100	GO:0003830
FxaC_2g09100	GO:0006487
FxaC_2g09100	GO:0016020
FxaC_2g09611	GO:0016491
FxaC_2g09611	GO:0055114
FxaC_2g26060	GO:0055114
FxaC_2g28510	GO:0003824
FxaC_2g28510	GO:0005992
FxaC_2g28620	GO:0003997
FxaC_2g28620	GO:0005777
FxaC_2g28620	GO:0006631
FxaC_2g28620	GO:0016627
FxaC_2g28620	GO:0055114
FxaC_2g28620	GO:0071949
FxaC_2g33680	GO:0004553
FxaC_2g33680	GO:0005618
FxaC_2g33680	GO:0005975
FxaC_2g33680	GO:0006073
FxaC_2g33680	GO:0010411
FxaC_2g33680	GO:0016762
FxaC_2g33680	GO:0042546
FxaC_2g33680	GO:0048046
FxaC_2g33780	GO:0016624
FxaC_2g37290	GO:0005452
FxaC_2g37290	GO:0006820
FxaC_2g37290	GO:0016020
FxaC_2g37290	GO:0016021
FxaC_2g42400	GO:0005515
FxaC_2g42410	GO:0006869
FxaC_3g00990	GO:0005524
FxaC_3g00990	GO:0016887
FxaC_3g02820	GO:0003824
FxaC_3g10770	GO:0005985
FxaC_3g10770	GO:0016157
FxaC_3g10770	GO:0016757
FxaC_3g12820	GO:0055085
FxaC_3g18100	GO:0003677
FxaC_3g18100	GO:0003700
FxaC_3g18100	GO:0006355
FxaC_3g24190	GO:0006486
FxaC_3g24190	GO:0016757
FxaC_3g28140	GO:0071949
FxaC_3g29420	GO:0004650
FxaC_3g29420	GO:0005975
FxaC_3g29550	GO:0004842
FxaC_3g29550	GO:0005515
FxaC_3g29550	GO:0016567
FxaC_3g30320	GO:0006629
FxaC_3g30750	GO:0003677
FxaC_3g30750	GO:0006355
FxaC_3g33410	GO:0004722
FxaC_3g33410	GO:0006470
FxaC_3g33410	GO:0016791
FxaC_4g10600	GO:0003951
FxaC_4g10600	GO:0004143
FxaC_4g10600	GO:0007165
FxaC_4g10600	GO:0007205
FxaC_4g10600	GO:0016301
FxaC_4g10600	GO:0035556
FxaC_4g13220	GO:0003677
FxaC_4g13220	GO:0006355
FxaC_4g18300	GO:0008194
FxaC_4g18540	GO:0055114
FxaC_4g18630	GO:0055114
FxaC_4g18670	GO:0055114
FxaC_4g19280	GO:0004611
FxaC_4g19280	GO:0004612
FxaC_4g19280	GO:0005524
FxaC_4g19280	GO:0006094
FxaC_4g19280	GO:0017076
FxaC_4g29550	GO:0005515
FxaC_4g33330	GO:0016491
FxaC_4g33330	GO:0055114
FxaC_4g35710	GO:0003824
FxaC_4g35710	GO:0006631
FxaC_4g35710	GO:0016491
FxaC_4g35710	GO:0016616
FxaC_4g35710	GO:0055114
FxaC_4g35710	GO:0070403
FxaC_4g36021	GO:0006633
FxaC_4g36021	GO:0016020
FxaC_4g36021	GO:0016746
FxaC_4g36021	GO:0016747
FxaC_4g37930	GO:0016491
FxaC_4g37930	GO:0055114
FxaC_5g07930	GO:0003677
FxaC_5g07930	GO:0006355
FxaC_5g09590	GO:0005985
FxaC_5g09590	GO:0016157
FxaC_5g09590	GO:0016757
FxaC_5g16300	GO:0016020
FxaC_5g16301	GO:0005524
FxaC_5g16301	GO:0016020
FxaC_5g16301	GO:0042626
FxaC_5g21780	GO:0005507
FxaC_5g21780	GO:0016491
FxaC_5g21780	GO:0055114
FxaC_5g35310	GO:0016491
FxaC_5g35310	GO:0055114
FxaC_5g35311	GO:0016491
FxaC_5g35311	GO:0055114
FxaC_5g36200	GO:0016787
FxaC_5g41740	GO:0005509
FxaC_6g00820	GO:0003676
FxaC_6g00820	GO:0008270
FxaC_6g03070	GO:0004553
FxaC_6g03070	GO:0005975
FxaC_6g03070	GO:0016798
FxaC_6g03071	GO:0004553
FxaC_6g03071	GO:0005975
FxaC_6g04890	GO:0008194
FxaC_6g06550	GO:0016787
FxaC_6g08330	GO:0016491
FxaC_6g08330	GO:0055114
FxaC_6g17690	GO:0055114
FxaC_6g31140	GO:0005506
FxaC_6g31140	GO:0008610
FxaC_6g31140	GO:0016491
FxaC_6g31140	GO:0055114
FxaC_6g32300	GO:0003677
FxaC_6g32300	GO:0006355
FxaC_6g40850	GO:0004470
FxaC_6g40850	GO:0004471
FxaC_6g40850	GO:0051287
FxaC_6g40850	GO:0055114
FxaC_6g41860	GO:0003839
FxaC_6g41860	GO:0006751
FxaC_7g05540	GO:0016491
FxaC_7g05540	GO:0055114
FxaC_7g18940	GO:0005515
FxaC_7g28090	GO:0004072
FxaC_7g28090	GO:0006520
FxaC_7g28090	GO:0008652
FxaC_7g28090	GO:0016491
FxaC_7g28090	GO:0050661
FxaC_7g28090	GO:0055114
FxaC_7g28190	GO:0003824
FxaC_7g28190	GO:0004821
FxaC_7g28190	GO:0005524
FxaC_7g28190	GO:0006427
