ID	GO_ID
FxaC_23g31370	GO:0009765
FxaC_23g31370	GO:0016020
FxaC_23g33520	GO:0006869
FxaC_23g33520	GO:0008289
FxaC_23g34950	GO:0016787
FxaC_23g37770	GO:0016788
FxaC_23g41201	GO:0005515
FxaC_23g41201	GO:0005634
FxaC_23g41201	GO:0006355
FxaC_23g42541	GO:0016788
FxaC_23g43310	GO:0009522
FxaC_23g43310	GO:0009538
FxaC_23g43310	GO:0015979
FxaC_23g44030	GO:0016620
FxaC_23g44030	GO:0051287
FxaC_23g44030	GO:0055114
FxaC_23g44520	GO:0006629
FxaC_23g44520	GO:0008081
FxaC_23g48230	GO:0016787
FxaC_23g48240	GO:0006486
FxaC_23g48240	GO:0016757
FxaC_23g50960	GO:0005576
FxaC_23g50960	GO:0009664
FxaC_23g52640	GO:0005506
FxaC_23g52640	GO:0016705
FxaC_23g52640	GO:0020037
FxaC_23g52640	GO:0055114
FxaC_23g55690	GO:0004553
FxaC_23g55690	GO:0005975
FxaC_23g55690	GO:0010411
FxaC_23g55690	GO:0016762
FxaC_23g55690	GO:0042546
FxaC_23g56571	GO:0055114
FxaC_23g57510	GO:0004252
FxaC_23g57510	GO:0004553
FxaC_23g57510	GO:0005975
FxaC_23g57510	GO:0006508
FxaC_23g59860	GO:0009765
FxaC_23g59860	GO:0016020
FxaC_23g60570	GO:0005385
FxaC_23g60570	GO:0016020
FxaC_23g60570	GO:0016021
FxaC_23g60570	GO:0030001
FxaC_23g60570	GO:0046873
FxaC_23g60570	GO:0055085
FxaC_23g60570	GO:0071577
FxaC_23g61010	GO:0005509
FxaC_23g61010	GO:0009523
FxaC_23g61010	GO:0009654
FxaC_23g61010	GO:0015979
FxaC_23g61010	GO:0019898
FxaC_23g61600	GO:0009765
FxaC_23g61600	GO:0016020
FxaC_24g00930	GO:0004252
FxaC_24g00930	GO:0005515
FxaC_24g00930	GO:0006508
FxaC_24g00940	GO:0016020
FxaC_24g00940	GO:0016021
FxaC_24g00940	GO:0022857
FxaC_24g01030	GO:0015079
FxaC_24g01030	GO:0016020
FxaC_24g01030	GO:0071805
FxaC_24g04811	GO:0006006
FxaC_24g04811	GO:0016620
FxaC_24g04811	GO:0050661
FxaC_24g04811	GO:0051287
FxaC_24g04811	GO:0055114
FxaC_24g05600	GO:0009522
FxaC_24g05600	GO:0009538
FxaC_24g05600	GO:0015979
FxaC_24g06160	GO:0016020
FxaC_24g06300	GO:0004672
FxaC_24g06300	GO:0005524
FxaC_24g06300	GO:0006468
FxaC_24g06300	GO:0016020
FxaC_24g06350	GO:0016788
FxaC_24g07480	GO:0005515
FxaC_24g07480	GO:0005634
FxaC_24g07480	GO:0006355
FxaC_24g07510	GO:0005515
FxaC_24g07510	GO:0005634
FxaC_24g07510	GO:0006355
FxaC_24g09340	GO:0016788
FxaC_24g11970	GO:0016788
FxaC_24g12030	GO:0010112
FxaC_24g16020	GO:0009765
FxaC_24g16020	GO:0016020
FxaC_24g21970	GO:0008270
FxaC_24g28480	GO:0006629
FxaC_24g28480	GO:0016717
FxaC_24g28480	GO:0055114
FxaC_24g29380	GO:0005643
FxaC_24g31020	GO:0004553
FxaC_24g31020	GO:0005975
FxaC_24g33310	GO:0046872
FxaC_24g36000	GO:0004190
FxaC_24g36000	GO:0006508
FxaC_24g38130	GO:0003677
FxaC_24g38130	GO:0003700
FxaC_24g38130	GO:0006355
FxaC_24g40400	GO:0009522
FxaC_24g40400	GO:0009538
FxaC_24g40400	GO:0015979
FxaC_24g47220	GO:0009765
FxaC_24g47220	GO:0016020
FxaC_24g47240	GO:0000148
FxaC_24g47240	GO:0003843
FxaC_24g47240	GO:0006075
FxaC_24g47240	GO:0016020
FxaC_24g47680	GO:0005509
FxaC_24g47680	GO:0009523
FxaC_24g47680	GO:0009654
FxaC_24g47680	GO:0015979
FxaC_24g47680	GO:0019898
FxaC_24g48070	GO:0005385
FxaC_24g48070	GO:0016020
FxaC_24g48070	GO:0016021
FxaC_24g48070	GO:0030001
FxaC_24g48070	GO:0046873
FxaC_24g48070	GO:0055085
FxaC_24g48070	GO:0071577
FxaC_24g49800	GO:0009765
FxaC_24g49800	GO:0016020
FxaC_24g50711	GO:0016788
FxaC_24g51060	GO:0004553
FxaC_24g51060	GO:0005975
FxaC_24g51191	GO:0016020
FxaC_24g51191	GO:0022857
FxaC_24g51191	GO:0055085
FxaC_24g51410	GO:0004497
